"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년 학급수","1학년 학생수","1학년 학급당 학생수","2학년 학급수","2학년 학생수","2학년 학급당 학생수","3학년 학급수","3학년 학생수","3학년 학급당 학생수","특수학급 학급수","특수학급 학생수","특수학급 학급당 학생수","순회학급 학급수","순회학급 학생수","순회학급 학급당 학생수","학급수(계)","학생수(계)","학급당 학생수(계)","교사수","수업교원 1인당 학생수"
"서울특별시교육청","서울특별시교육청","서울특별시 양천구","S010000445","백암고등학교","04","사립","N","","12","320","26.7","12","325","27.1","12","323","26.9","0","0","0","0","0","0","36","968","26.9","68","14.2"
"서울특별시교육청","서울특별시교육청","서울특별시 송파구","S010000446","보성고등학교","04","사립","N","","11","241","21.9","11","260","23.6","11","295","26.8","0","0","0","0","0","0","33","796","24.1","62","12.8"
"서울특별시교육청","서울특별시교육청","서울특별시 용산구","S010000447","보성여자고등학교","04","사립","N","","7","132","18.9","7","124","17.7","7","140","20","0","0","0","0","0","0","21","396","18.9","41","9.7"
"서울특별시교육청","서울특별시교육청","서울특별시 관악구","S010000448","삼성고등학교","04","공립","N","","5","102","20.4","6","122","20.3","6","127","21.2","3","12","4","0","0","0","20","363","18.2","46","7.9"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000449","상계고등학교","04","공립","N","","10","234","23.4","10","223","22.3","11","273","24.8","3","11","3.7","0","0","0","34","741","21.8","64","11.6"
"서울특별시교육청","서울특별시교육청","서울특별시 종로구","S010000450","상명대학교사범대학부속여자고등학교","04","사립","N","","7","134","19.1","7","133","19","7","156","22.3","0","0","0","0","0","0","21","423","20.1","42","10.1"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000451","상명고등학교","04","사립","N","","11","269","24.5","11","272","24.7","11","297","27","0","0","0","0","0","0","33","838","25.4","63","13.3"
"서울특별시교육청","서울특별시교육청","서울특별시 서초구","S010000452","상문고등학교","04","사립","N","","14","388","27.7","14","357","25.5","14","370","26.4","0","0","0","0","0","0","42","1115","26.5","81","13.8"
"서울특별시교육청","서울특별시교육청","서울특별시 강동구","S010000453","상일여자고등학교","04","사립","N","","11","249","22.6","11","212","19.3","11","198","18","0","0","0","0","0","0","33","659","20","64","10.3"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000454","서라벌고등학교","04","사립","N","","14","354","25.3","14","332","23.7","14","362","25.9","0","0","0","0","0","0","42","1048","25","81","12.9"
"서울특별시교육청","서울특별시교육청","서울특별시 서초구","S010000455","서문여자고등학교","04","사립","N","","12","313","26.1","12","269","22.4","12","291","24.3","0","0","0","0","0","0","36","873","24.3","69","12.7"
"서울특별시교육청","서울특별시교육청","서울특별시 서초구","S010000456","서울고등학교","04","공립","N","","14","396","28.3","14","398","28.4","14","405","28.9","3","17","5.7","0","0","0","45","1216","27","80","15.2"
"서울특별시교육청","서울특별시교육청","서울특별시 관악구","S010000458","서울미술고등학교","04","사립","N","","5","184","36.8","5","176","35.2","5","180","36","0","0","0","0","0","0","15","540","36","45","12"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000459","서울세종고등학교","04","사립","N","","8","185","23.1","8","167","20.9","8","182","22.8","1","6","6","0","0","0","25","540","21.6","47","11.5"
"서울특별시교육청","서울특별시교육청","서울특별시 마포구","S010000460","서울여자고등학교","04","공립","N","","10","271","27.1","10","236","23.6","10","272","27.2","3","9","3","0","0","0","33","788","23.9","65","12.1"
"서울특별시교육청","서울특별시교육청","서울특별시 송파구","S010000461","서울체육고등학교","04","공립","N","","4","112","28","4","122","30.5","4","122","30.5","0","0","0","0","0","0","12","356","29.7","39","9.1"
"서울특별시교육청","서울특별시교육청","서울특별시 서초구","S010000463","서초고등학교","04","공립","N","","10","264","26.4","10","237","23.7","11","292","26.5","3","15","5","0","0","0","34","808","23.8","65","12.4"
"서울특별시교육청","서울특별시교육청","서울특별시 성북구","S010000464","석관고등학교","04","공립","N","","9","227","25.2","9","219","24.3","9","214","23.8","0","0","0","0","0","0","27","660","24.4","59","11.2"
"서울특별시교육청","서울특별시교육청","서울특별시 도봉구","S010000465","선덕고등학교","04","사립","N","","11","386","35.1","11","375","34.1","11","355","32.3","0","0","0","0","0","0","33","1116","33.8","68","16.4"
"서울특별시교육청","서울특별시교육청","서울특별시 은평구","S010000466","선일여자고등학교","04","사립","N","","11","250","22.7","11","211","19.2","11","247","22.5","0","0","0","0","0","0","33","708","21.5","66","10.7"
"서울특별시교육청","서울특별시교육청","서울특별시 은평구","S010000467","선정고등학교","04","사립","N","","14","373","26.6","14","359","25.6","14","366","26.1","0","0","0","0","0","0","42","1098","26.1","86","12.8"
"서울특별시교육청","서울특별시교육청","서울특별시 동작구","S010000468","성남고등학교","04","사립","N","","12","328","27.3","12","312","26","12","344","28.7","0","0","0","0","0","0","36","984","27.3","70","14.1"
"서울특별시교육청","서울특별시교육청","서울특별시 중구","S010000469","성동고등학교","04","공립","N","","7","140","20","7","118","16.9","7","145","20.7","2","8","4","0","0","0","23","411","17.9","44","9.3"
"서울특별시교육청","서울특별시교육청","서울특별시 관악구","S010000470","성보고등학교","04","사립","N","","8","212","26.5","8","196","24.5","8","203","25.4","0","0","0","0","0","0","24","611","25.5","46","13.3"
"서울특별시교육청","서울특별시교육청","서울특별시 성북구","S010000471","성신여자고등학교","04","사립","N","","9","218","24.2","9","186","20.7","9","203","22.6","0","0","0","0","0","0","27","607","22.5","55","11"
