MAPIDX,STORENAME,WHICHCVS,ADDRESS
45220,천안연곡길점,세븐일레븐,충남 천안시 서북구 입장면 연곡길 160
45221,천안연곡점,세븐일레븐,충남 천안시 서북구 입장면 연곡길 622
45222,감곡오향점,세븐일레븐,충북 음성군 감곡면 오향리 518-3
45223,건대충주학사점,세븐일레븐,충북 충주시 단월동 충원대로 268 (모시래학사 1층)
45224,광혜원바들말점,세븐일레븐,충북 진천군 광혜원면 광혜원리 178번지 1층
45225,광혜원주공점,세븐일레븐,충북 진천군 광혜원면 화랑길 30
45226,괴산대사점,세븐일레븐,충북 괴산군 괴산읍 읍내로 55(개미주유소)
45227,괴산주공점,세븐일레븐,충북 괴산군 남산1길 25 동부주공@ 101호
45228,괴산차부점,세븐일레븐,충북 괴산군 읍내로 131
45229,괴산청천점,세븐일레븐,충북 괴산군 청천면 괴산로 1333-1
45230,괴산화양계곡점,세븐일레븐,충북 괴산군 청천면 화양로 742
45231,금왕두진점,세븐일레븐,충북 음성군 금왕읍 대금로 1458-5
45232,금왕읍사무소점,세븐일레븐,충북 음성군 금왕읍 탑골길 55
45233,금왕진재로드점,세븐일레븐,충북 음성군 금왕읍 진재길 4
45234,금왕테크노밸리점,세븐일레븐,충북 음성군 금왕읍 금왕테크노2길 79 1층
45235,남청주IC점,세븐일레븐,충북 청주시 서원구 남이면 청남로 1071
45236,뉴단양매포점,세븐일레븐,충북 단양군 매포읍 단양로 1921
45237,뉴오창원룸점,세븐일레븐,"충북 청주시 청원구 오창읍 양청택지1길 46-27, 1층"
45238,단양다누리점,세븐일레븐,충북 단양군 단양읍 별곡7길 4 1층 107호
45239,단양미소점,세븐일레븐,충북 단양군 단양읍 별곡3로 39-10 101호
45240,단양영춘터미널점,세븐일레븐,충북 단양군 영춘면 온달평강로 36
45241,단양온달관광지점,세븐일레븐,충북 단양군 영춘면 온달로 23-15
45242,단양코아루점,세븐일레븐,"충북 단양군 단양읍 상진2로 31,1층 101호"
45243,단양팔경휴게소점,세븐일레븐,충북 단양군 단양로 2331
45244,단양IC점,세븐일레븐,충북 단양군 대강면 단양로 148
45245,동충주IC점,세븐일레븐,충북 충주시 산척면 충원대로 1528
45246,맹동덕금로점,세븐일레븐,"충북 음성군 맹동면 덕금로 15, 106호"
45247,문의IC점,세븐일레븐,"충북 청주시 상당구 문의면 미천고은로 149, 1층"
45248,보은보청대로점,세븐일레븐,충북 보은군 보은읍 보청대로 1900
45249,보은속리산점,세븐일레븐,충북 보은군 속리산면 법주사로 265
45250,봉명현대점,세븐일레븐,"충북 청주시 흥덕구 백봉로223번길 17 1층 103.104,105호"
45251,북진천IC점,세븐일레븐,충북 진천군 이월면 진광로 854
45252,서원대점,세븐일레븐,충북 청주시 흥덕구 서원남로58번길 4
45253,서청주자이점,세븐일레븐,"충북 청주시 흥덕구 2순환로 1106 서청주파크자이 제303동 지하3층 131, 132호"
45254,서충주이공점,세븐일레븐,"충북 충주시 주덕읍 화개3길 50, 103호"
45255,영동군청점,세븐일레븐,"충북 영동군 영동읍 기골로 11, 1층 101호"
45256,영동부용점,세븐일레븐,충북 영동군 영동읍 영산교로 8
45257,영동산업고점,세븐일레븐,충북 영동군 영동읍 학산영동로 1211
45258,영동영산점,세븐일레븐,"충북 영동군 영동읍 영산로 42, 1층"
45259,영동용산점,세븐일레븐,충북 영동군 용산면 구촌리 153-1
45260,오송바이오산단점,세븐일레븐,"충북 청주시 흥덕구 오송읍 오송생명11로 121, 101호"
45261,오송바이오원룸점,세븐일레븐,"충북 청주시 통덕구 오송읍 봉산3길 26-1, 1층"
45262,오창구룡삼식이점,세븐일레븐,충북 청주시 청원구 오창읍 구룡3길 1
45263,오창구룡타운점,세븐일레븐,충북 청주시 청원구 오창읍 구룡택지로 5 1층
45264,오창낭만점,세븐일레븐,"충북 청주시 청원구 오창읍 주성3길 1, 101호, 102호"
45265,오창산업원룸점,세븐일레븐,충북 청주시 청원구 2산단로 187
45266,오창양청본점,세븐일레븐,충북 청원군 오창읍 양청택길 1길 1 101호
45267,오창양청원룸점,세븐일레븐,충북 청원군 오창읍 양청택지 2길 44
45268,오창용두점,세븐일레븐,충북 청주시 청원구 오창읍 후기길 5
45269,오창원룸사랑점,세븐일레븐,충북 청주시 청원구 양청길 41-9 종로빌 1층
45270,오창중앙점,세븐일레븐,충북 청원군 오창읍 중심산업로 7 오창프라자 101호
45271,오창지식센터점,세븐일레븐,"충북 청주시 청원구 오창읍 양청송대길 5, 106"
45272,오창코아루점,세븐일레븐,충북 청원군 오창읍 오창중앙로 21-14
45273,옥천도립대정문점,세븐일레븐,충북 옥천군 금장로 65
45274,옥천마암센터점,세븐일레븐,충북 옥천군 옥천읍 성신로 28
45275,옥천삼양점,세븐일레븐,충북 옥천군 옥천읍 삼양리 42-7
45276,옥천역점,세븐일레븐,충북 옥천군 옥천읍 옥천로 1634
45277,옥천청산점,세븐일레븐,충북 옥천군 청산면 지전길 46
45278,율량중앙점,세븐일레븐,충북 청주시 청원구 사뜸로51번길 4
45279,음성감곡도곡점,세븐일레븐,충북 음성군 감곡면 장감로 132번길 3
45280,음성감곡동부점,세븐일레븐,충북 음성군 감곡면 39-10번지 외 2필지
45281,음성감곡리치빌점,세븐일레븐,"충북 음성군 감곡면 음성로 2634, 1층"
45282,음성감곡북부점,세븐일레븐,충북 음성군 감곡면 북부로 36 1층
45283,음성감곡왕장점,세븐일레븐,충북 음성군 감곡면 대학길 22
45284,음성감곡주천점,세븐일레븐,충북 음성군 감곡면 음성로 2408
45285,음성고추점,세븐일레븐,"충북 음성군 음성읍 교동1길 1, 1층"
45286,음성금왕내송점,세븐일레븐,충북 음성군 금왕읍 금일로 106
45287,음성금왕로드점,세븐일레븐,충북 음성군 초금로 740
45288,음성금왕무극점,세븐일레븐,충북 음성군 금왕읍 무극로276번길 15 1층
45289,음성금왕호산점,세븐일레븐,충북 음성군 금왕읍 호산리 일생로 146
45290,음성금일로드점,세븐일레븐,충북 음성군 삼성면 금일로 984
45291,음성금일로점,세븐일레븐,"충북 음성군 금왕읍 금일로 290, 1층"
45292,음성대소공단로드점,세븐일레븐,충북 음성군 대소면 삼양로 696
45293,음성대소기흥점,세븐일레븐,충북 음성군 대소면 오류리 66-7
45294,음성대소로드점,세븐일레븐,충북 음성군 대금로 803 1층
45295,음성대소문화점,세븐일레븐,충북 음성군 대소면 대화2길 1
45296,음성대소부윤점,세븐일레븐,충북 음성군 대소면 대동로 525-1
45297,음성대소사랑점,세븐일레븐,충북 음성군 대소면 대금로 137
45298,음성대소삼정점,세븐일레븐,충북 음성군 대동로 809-3 상가동 1층 101호(기흥2차아파트)
45299,음성대소시장점,세븐일레븐,충북 음성군 대소면 오산로 62-2
45300,음성대소융보점,세븐일레븐,"충북 음성군 대풍산단로 8 가동 1층 104, 105호"
45301,음성대소중부점,세븐일레븐,충북 음성군 대소면 대금로196번길 8
45302,음성대소중앙점,세븐일레븐,충북 음성군 대소면 오산로 27
45303,음성대소터미널점,세븐일레븐,충북 음성군 산내로 308 대소터미널빌딩 1층
45304,음성대소한양점,세븐일레븐,충북 음성군 대소면 대풍리 615-17
45305,음성대소한진점,세븐일레븐,충북 음성군 대소면 대성로77번길 19 한진신세대@상가103호
45306,음성대풍로드점,세븐일레븐,충북 음성군 대소면 대금로 88
45307,음성더반클래스점,세븐일레븐,충북 음성군 음성읍 음성로 22
45308,음성리노산단점,세븐일레븐,충북 음성군 맹동면 맹동산단지원로 238
45309,음성맹동두성점,세븐일레븐,충북 음성군 두레로 51-6 1층
45310,음성맹동점,세븐일레븐,"충북 음성군 맹동면 덕금로 409번길 24, 1층"
45311,음성백마산주유소점,세븐일레븐,충북 음성군 원남면 충청대로 835
45312,음성삼보점,세븐일레븐,충북 음성군 음성읍 시장로 41
45313,음성삼성공단점,세븐일레븐,충북 음성군 대청로 251
45314,음성삼성덕정점,세븐일레븐,충북 음성군 삼성면 덕정로 110
45315,음성삼성시장점,세븐일레븐,"충북 음성군 삼성면 덕정로 51, 1층"
45316,음성삼성점,세븐일레븐,"충북 음성군 삼성면 덕정로30번길 19 , 101호"
45317,음성삼성IC점,세븐일레븐,충북 음성군 삼성면 금일로 1279-1
45318,음성생극로드점,세븐일레븐,충북 음성군 생극면 음성로 1420-6
45319,음성생극로점,세븐일레븐,"충북 음성군 생극면 음성로 1812, 101호"
45320,음성생극산단점,세븐일레븐,충북 음성군 생극면 생극산단길 29
45321,음성생극터미널점,세븐일레븐,충북 음성군 생극면 음성로 1679-1
45322,음성설성점,세븐일레븐,충북 음성군 음성읍 설성로86번길 2
45323,음성소여리점,세븐일레븐,충북 음성군 음성읍 소여리 410
45324,음성시티프라디움점,세븐일레븐,"충북 음성군 금왕읍 대금로 1557-14, 상가동 101~104호"
45325,음성신천점,세븐일레븐,충북 음성군 음성읍 오성길 34
45326,음성오갑산휴게소점,세븐일레븐,"충북 음성군 감곡면 북부로 547, 1층"
45327,음성오선로드점,세븐일레븐,충북 음성군 초금로695번길 4
45328,음성오선산업점,세븐일레븐,충북 음성군 금왕읍 오선산단로 22-4
45329,음성원남대로점,세븐일레븐,충북 음성군 충청대로 1151
45330,음성원남산단점,세븐일레븐,충북 음성군 원남면 원남산단1길 20
45331,음성유통단지점,세븐일레븐,충북 음성군 대소면 대물1길 6-10
45332,음성읍내중앙점,세븐일레븐,충북 음성군 음성읍 시장로 97
45333,음성제일조은병원점,세븐일레븐,"충북 음성군 금왕읍 음성로 1208, 102호"
45334,음성중앙점,세븐일레븐,"충북 음성군 음성읍 중앙로 176, 1층"
45335,음성킹스밀점,세븐일레븐,"충북 음성군 맹동면 교연로 880, 108호"
45336,음성터미널점,세븐일레븐,충북 음성군 음성읍 수정로 31
45337,음성포란재점,세븐일레븐,"충북 음성군 반기문로 45-15 상가동 103,104호(금광포란재아파트)"
45338,음성하이텍산단점,세븐일레븐,충북 음성군 삼성면 하이텍산단로 2
45339,제천고암두진점,세븐일레븐,충북 제천시 고암동 용두천로 378 201동118호
45340,제천나이스점,세븐일레븐,충북 제천시 청전대로 43 (청전동)
45341,제천남천대로점,세븐일레븐,충북 제천시 의병대로 112
45342,제천다온점,세븐일레븐,충북 제천시 청전대로 187 백합오피스텔 (장락동)
45343,제천두진백로점,세븐일레븐,충북 제천시 내제로25길 14
45344,제천명동점,세븐일레븐,충북 제천시 숭문로 28
45345,제천바이오밸리점,세븐일레븐,충북 제천시 바이오밸리1로 56 (왕암동)
45346,제천백운점,세븐일레븐,충북 제천시 백운면 애련로 4
45347,제천복합타운점,세븐일레븐,"충북 제천시 복합타운길 135, 상가1동 102호 (신월동)"
45348,제천본점,세븐일레븐,충북 제천시 내제로 237
45349,제천부영점,세븐일레븐,충북 제천시 대학로12길 8 부영사랑으로 (신월동)
45350,제천빌리지점,세븐일레븐,충북 제천시 용두천로 170-1
45351,제천사랑점,세븐일레븐,충북 제천시 의림대로31가길 3 1층
45352,제천성지병원점,세븐일레븐,충북 제천시 청전동 의림대로 284 제천성지병원내
45353,제천세명대점,세븐일레븐,충북 제천시 세명로 59 (모산동)
45354,제천숭의점,세븐일레븐,충북 제천시 숭의로1길 26 (화산동)
45355,제천신죽하로점,세븐일레븐,"충북 제천시 신죽하로 57, 1층"
45356,제천실크벨리점,세븐일레븐,충북 제천시 내토로59길 31 상가동 102호
45357,제천아침도시점,세븐일레븐,충북 제천시 용두대로5길 33-4
45358,제천영천점,세븐일레븐,충북 제천시 내토로 422
45359,제천왕암센터점,세븐일레븐,충북 제천시 바이오밸리로 199(왕암동)
45360,제천의림센터점,세븐일레븐,충북 제천시 의림동 독순로11길 21
45361,제천의림지점,세븐일레븐,충북 제천시 의림지로 24
45362,제천입석점,세븐일레븐,충북 제천시 송학면 입석중앙로4길 35-1
45363,제천장락스타점,세븐일레븐,충북 제천시 장락로 167 103호
45364,제천제일점,세븐일레븐,충북 제천시 독순로 58 1층
45365,제천청전비둘기점,세븐일레븐,충북 제천시 의림대로 264 1층 113호
45366,제천청전스타점,세븐일레븐,충북 제천시 청전대로15길 70 1층(청전동)
45367,제천화산대로점,세븐일레븐,충북 제천시 숭의로 19 1층(화산동)
45368,제천화산점,세븐일레븐,충북 제천시 내토로47길 20 (화산동)
45369,증평로드점,세븐일레븐,충북 증평군 증평읍 중부로 2267
45370,증평롯데물류센터점,세븐일레븐,충북 증평군 도안면 증평2산단로 95 3층
45371,증평산업단지점,세븐일레븐,"충북 증평군 도안면 인삼로 461, 101호"
45372,증평서호점,세븐일레븐,충북 증평군 광장로 534
45373,증평송산로드점,세븐일레븐,충북 증평군 증평읍 중부로 2425 1층
45374,증평송산원룸점,세븐일레븐,충북 증평군 증평읍 송산로 130
45375,증평역점,세븐일레븐,충북 증평군 증평읍 역전로 81
45376,증평주공점,세븐일레븐,충북 증평군 증평읍 역전로1길 10 주공4단지상가 103-104
